text,label,rate
san phan giong hinh,POS,5
nhung van cho 5 sao mong shop cai thien yeu diem,POS,5
goi 1 dang dong goi 1 leo,POS,5
san pham dep ung y nhe shop,POS,5
noi that shop ban do cung duoc nhung khi gap su co ma trao doi hay can shop ho tro thi qua met moi luon,NEU,3
va i de p cu c a o ca ch qua thua pha n co hoi cha t,POS,4
hay tai shop het size 1,NEG,1
dong goi chac chan sp ok,POS,5
ke beo hon voi cao hon 1 chut thi mac cang dep,POS,5
ao dung ok,POS,4
xai tot lam cam on shop nhieu,POS,5
sa n pha m ok,POS,5
choi oii son xinh qua a luc boc hop ra cung xiu,POS,5
ao ngan co hoi chat,NEG,1
chat luong san pham tuyet voi,POS,5
shop phuc vu rat tot nhan vien than thien nhiet tinh,POS,5
minh dat 2 ao thi ung loai soc nhat vai min tot con loai tron mau do thi k bang,POS,4
hg ok va dep lam ak,POS,5
sp dep chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
de minh hoi di hoi lai nhieu lan,NEG,1
sp phu hop gia tien,POS,4
sp thi k van de gi nhug phuc vu va cach ban hang cua shop qua kem k dag 1 ro m da mat san deal mai moi dc mau 16 hi hung nhan hang mo ra la 1 bo mau m ghet nhat so 4 vang nhu c t k them bao trc khach cau nao cha biet ghi phan loai mau de lz chang nhe lai tra hang lm an that vo trach nhiem haiz,NEG,1
dung dc 3 hom roi cam thay san pham rat tot,POS,5
chan vay rat dep shop phuc vu rat nhiet tinh,POS,5
dat 2 c size l ma giao 1 s 1 l,NEG,1
vi giao thieu,NEG,2
shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
cung cap gon gang vo cung ung nhe,POS,5
chat luong khong tot,NEG,1
nhung chi mac duoc toi 60 kg thoi nhe moi nguoi,NEU,3
hop dung hoi xau,NEG,1
ao den hinh ro noi hon ao do nha,POS,5
giao hang nhanh lam tot giay phu hop voi muc gia va kha tot,NEG,1
dong goi san pham rat dep va chac chan,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan chat luong san pham tuyet voi,POS,5
gia re dung duoc,POS,4
buon,NEU,3
chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi rat dang tien rat dang tien rat dang tien rat dang tien,POS,5
mem mai cho da be,POS,5
quan free size nhung kich co lon xon,NEG,1
thoi gian giao hang rat nhanh chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
chat luong ao kha vua tam voi gia tien tuy nhien tay ao may kha au,NEG,2
chi chu tu van nhiet tinh,POS,5
ao dep giong hinh mac rat thoai mai shop phuc vu rat nhiet tinh moi dat them 4 cai ao,POS,5
noi chug 10 saoo,POS,5
chat ni bong,POS,5
chat vay mac hoi nong,NEG,2
nen mua,POS,5
ton dang nguc,POS,5
chat luong san pham tuyet voi phu hop voi gia tien con duoc tang them qua nua chu free size mac hoi chat,POS,4
ok tot,POS,5
lan sau se ung ho shop tie,POS,5
dam dep ung y,POS,5
cho may ngay troi mua quan ve lam re lau,NEG,1
se ung ho them a,POS,5
thom nua,POS,5
phu hop voi gia tien,POS,5
mau thi giong hinh nhug hog dep nhu hih noi chug chi dc 50 phan tram trog hih thui,NEU,3
shop phuc vu rat tot dong goi san pham rat dep va chac chan,POS,5
sau nay se tiep tuc ung ho shop,POS,5
thoi gian giao hang rat nhanh nhu hang ma dung vs gia tri tien,POS,5
lai dc shop tang 2 vong choker dang yeu nua,POS,5
shop uy tin,POS,5
hang dep hon mong doi rat nhieu,POS,5
minh dat 2 bo size l thi mot quan mac vua mot quan mac ko vu,NEG,2
chat lieu mac mat giong hinh,POS,5
rong qua shop cho em doi lai aiize s vs a,NEU,3
dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh sp cung phu hop vs gia tien,POS,5
da rat mem tui dep lam,POS,5
hop carton bi bung khi vua giao toi,NEU,3
qua tuyet voi lan dau tien danh gia tren shoppy chi chu nhiet tinh nhat he mat troi shop ban do rat dep goi hang can than gia ca vua phai chat vai thi khoi ban ung ho shop dai dai kk,POS,5
thoi gian giao hang rat nhanh,POS,5
tks shop nhe,POS,5
tho i gian ship nhanh,POS,5
shop phuc vu tot,POS,5
shop phuc vu rat tot dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan rat dang tien thoi gian giao hang rat nhanh,POS,5
hinh va hang k giong nhau,NEG,1
bi thich mui nay,POS,5
giay dep de va than deu trang nhu hinh,POS,5
sach dep con co qua nua,POS,5
de thuong lam shop,POS,5
ao dep nhu hinh,POS,5
san pham kem,NEG,1
khuyen moi nguoi tin dung san pham cua shop,POS,5
shop phuc vu rat tot dong goi san pham rat dep va chac chan shop phuc vu rat tot,POS,5
chat thi ok nhung mau k giong hinh trong hinh tuoi hoi o ngoai mau dam qua nen mac bi gia,NEU,3
chat luong san pham tuyet voi vai dep voi gia nhu vay la qua tot,POS,5
shop phuc vu rat tot tuy minh nhan nham hang nhung chat vai va duong may rat dep,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien hang giong hinh,POS,5
ao xau lai con bi rach nu,NEG,1
shop rat chieu khach va ban hang rat uy tin chat luong san pham hai long se tiep tuc ung ho shop,POS,5
toi oder sang 10 co hang 2 phan mat rat dep son so 13 mau tuyet voi,POS,5
chat vai khong giong anh,NEG,2
dang dep thuot tha,POS,5
gia qua re so voi chat luong,POS,5
chat luong dc,POS,5
sp rat ung giao hang nhanh,POS,5
con lai san pham ok,POS,5
form ao rat dep va vai rat tot chat luong san pham tuyet voi,POS,5
hinh la soc trang nhung nhan la soc nau,NEG,2
lay hang cua shop may lan deu rat yen tam,POS,5
dat 2 cai size s thi shop giao 1 s 1 m thoi gian giao hang nhanh,NEG,2
do do gia hic hic,NEG,2
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan chat luong san pham tuyet voi,POS,5
mong de rach ko dang tien,NEG,1
rat dang tien,POS,5
ao be ngan,POS,4
chat ao day dan om vua sat nguoi dep a,POS,5
mau tuoi,POS,5
hang dep lam a,POS,5
dong goi san pham chac chan dang dong tien,POS,5
thoi gian giao hang cham,NEG,1
dong goi san pham chac chan shop phuc vu kha tot shop phuc vu kha tot thoi gian giao hang nhanh,POS,5
se ung ho shop nhieu,POS,5
chat luong tren ca tuyet voi lun y 3,POS,5
dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh co dieu vai hoi tho shop nhe,POS,5
qua dinh,POS,5
minh dat 1 ao va sau do them 2 ao nua ao qua dep,POS,5
shop xem lai kho co meo khong nhe,NEU,3
vai hoi mong nhung gia the nay la ok roi,POS,4
box thi bi nat,NEU,3
ao tam dc,NEU,3
chat luong san pham tuyet voi shop phuc vu rat tot,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
ao sieu xinh chat vai chuan xin day dan mac len dang cuc ki,POS,5
ngon lam a cac ban nen mua va dung thu 1 lan,POS,5
shop giao nham hang minh dat roai,NEG,1
nhung mau nhat so voi anh,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh,POS,5
hang dep y hinh luon mua cho con nit thich cuc mot ben tay bop hoi kho giat xong dung van ok dieu chinh chut la bop duoc ngay,POS,4
chat dep,POS,5
dep vai dep,POS,5
dong goi san pham rat chac chan,POS,5
mua do shop lan 2 roi day,POS,5
vai mong duong may tho va thua,NEG,1
hang dep dong goi can than,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
tiec la giao nham mau,POS,5
dong goi ki nen hang kha nguyen ven,POS,5
giao hang sieu nhanh,POS,5
k dat com chay nhunh van gui va gui tjieeus 1 can,NEG,1
chat mat kieu dep gia re,POS,5
minh rat thich shop,POS,5
t chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
hoi ngan than chut,NEU,3
dong goi san pham rat dep va chac chan,POS,5
rate 5 vi giay rat dep hihi se ung ho nua a,POS,5
hang dep y hinh a shop goi hang chac chan nua,POS,5
nguoi mua can than keo bi lua,NEG,1
sp dung duoc,POS,4
ao k vat so chi ao bung lua thua nhu mang nhen,NEG,1
minh o xa noi ban nen chac ko hi vong dvbh,POS,5
nhan hoi ko tra loi,NEG,1
dong goi san pham chac chan,POS,5
be like okee shop rat nhiet tinh va chu dao a van dang tiep tuc ung ho,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep rat dang tien thoi gian giao hang rat nhanh,POS,5
khong dang tien,NEG,1
thanks shop,POS,5
noi chung vua i,POS,5
ao dep lam shop oi vai dep nua chat luong san pham tuyet voi,POS,5
dong goi san pham rat dep va chac chan shop phuc vu rat tot san pham nhan duoc day du,POS,5
shop giao sai mau du da ghi chu va chat r,NEG,1
do dep lam rat vua,POS,5
ao giong hinh vai tot gia ok,POS,5
ao cung tot,POS,5
tru 1 sao vi giao hang lau,POS,4
quan dep day min chim ung ma k mac vua sz nay hoi chat hix,POS,5
minh ung lam cam on shop nhieu nha,POS,5
chat ao chan lam vai ao cung k dc dep nhung shop phuc vu tot a,POS,4
hag re vc nhanh nhug cuoc qua dat,POS,4
the qua mong van chuyen bi dap lam cong the ben trong haizz,NEG,1
vai dep nhung tay ao hoi dai,POS,4
thoi gian giao hang rat nhanh dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan rat dang tien,POS,5
chat luong san pham tuyet voi,POS,5
chat luong san pham tuyet voi giong y nhu hinh minh rat ung y,POS,5
k nen mua,NEG,1
ao dep nhe,POS,5
phi m chi nh do ng ho giay,NEG,1
chat thi ok phu hop gia tien tuy nhien from hoi nho gia nhu from to hon chut thi moi vua duoc voi nguoi minh,POS,4
ao mong from nho,NEG,1
chat luong san pham okie,POS,5
sach dep co loi dong sach mot so trang bi gap va dinh vao gay sach,POS,5
shop giao nham mau cho mk,NEG,1
ao dep nhung may hoi chat vong nguc nho nhu minh ma mac con bi kich ko biet may nang nguc bu mac sao nua,NEU,3
hang dong goi can than nhung dat mau 4 giao mau 3,NEG,2
rat hai long,POS,5
che do doi tra hang tot vai tuy hoi nong nhung kha on dang dep,POS,4
that vong ve san pham duong chi may rat cau tha bi sui chi lech duong de bung tay beo xoan cong lai ko vuot duoc ra ao co s ma rong thung thinh nhu ao cho bau mac,NEG,1
rat ok nha,POS,5
chat luong san pham tuyet voi tuyet voi chat luong san pham tuyet voi,POS,5
lan dau tien minh huy don ben ban ma da nhu vay roi,NEG,1
chat luong san pham tuyet voi thoi gian giao hang rat nhanh,POS,5
shop luu y vs nhu ng don ha ng kha c,POS,4
rat kem,NEG,1
chat lieu day dan va co dan kha tot kieu dang cung rat de thuong,POS,5
chat day dan rat ung,POS,5
shop tu van rat nhiet tinh dua ra lua chon tot cho khach hang,POS,5
san pham ko nhu quang cao,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh se ung ho shop dai dai,POS,5
thoi gian giao hang rat nhanh,POS,5
voi gia tien it vat thi chat vai cung duoc,POS,5
hai da u tha o ro i dc nen thay vo ra vo cu ng tie n luu y nho ca p ngo c de ga n khong bi cu ng ghim,NEU,3
thoi gian giao hang rat nhanh rat dang tien chat luong san pham tuyet voi,POS,5
ao dep hon mong doi,POS,5
ao rat dang tien len dang ok mau dep,POS,5
chat vai dep duong may can than,POS,5
shop nhiet tinh,POS,5
1 chat luong san pham tuyet voi,POS,4
chat luong dep theo gia ca,POS,5
ao thun om body thun tot,POS,5
hang ok dong goi dep ro net moi ng nen mua chi be,POS,5
giao hang cham qua ko su dung dc luc can,NEG,1
gia lai hat de,POS,5
mac du cho hoi lau nhung san pham rat tot,POS,4
chat luong san pham tuyet voi rat hay va bo ich nguoi lon choi cung cung phai tap trubg het suc,POS,5
dat s giao m phai bop,NEG,2
ai co y dinh mua o shop nay thi tranh xa ra,NEG,1
se ung ho shop dai dai,POS,5
chat vai mat nhe ok vua y,POS,5
shop gian lan giao thieu hang ma ko chiu tra cho khach moi nguoi ko nen mua shop nay,POS,5
chat vai so voi gia ok,POS,5
chat vai duoc,POS,5
minh rat hai long vs san pham cua shop gia re ma ung y lam luoin,POS,5
vay hop ly gia tien mau trang rat sang anh cho shop 5 sao,POS,5
tuy nhien hop giay k chac chan nen bi mop nhung k sao,POS,5
giong hinh,POS,5
chat luong san pham tam on,NEU,3
sao gang tay thuc pham co tay ngan the chi deo du ban tay,NEG,1
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
giao hang hoi lau nhug do dep ok lam,POS,4
mau rat ung lau roi moi mua dc 1 cay ung y,POS,5
dong goi san pham rat dep va chac chan shop phuc vu rat tot,POS,5
ao dang ngan chu ko phai dang dai nhu tren anh,NEG,2
vai hoi moq sp tam dc,NEU,3
san pham ok rieng shipper giao hang y thuc thap kem noi chuyen voi khach hang giong dieu de net va nhu me thien ha,POS,5
set tat mo ra iu vo cung shop dong goi lai dep mat nua,POS,5
voi gia ca nhu vay ma so huu mot em nhu nay qua that dang tien,POS,5
chat vai dep,POS,5
vi chat luong san pham tuyet voi,POS,5
chu shop nc de thuong,POS,5
san pham ko nhu mo ta hong sen ko phai hong cam,NEG,1
mac bao mat,POS,5
hang dep lam 2 mau minh chon thay vai day hon dot mua o shop khac ngoai hn,POS,5
chat luong san pham rat kem dong goi san pham rat kem dong goi san pham rat kem shop phuc vu rat kem rat khong dang tien rat khong dang tien,NEG,1
hoi mong nhung phu hop vs gia tien,POS,4
cam on chi chu shop nhiet tinh,POS,5
hang on chat day,POS,5
dong nham hag rat nhieu lan,NEG,1
nhan hang lau roi ma gio moi co danh gia cho shop day,POS,5
shop phuc vu rat tot,POS,5
chat luong san pham tam duoc,NEU,3
sp dep sp giong hinh,POS,5
chat luong san pham tuyet voi so voi gia tien,POS,5
ban hang ko dung chat lieu hang dang,NEG,1
mua lan 2 van yeu nhu lan dau 5 sao la dieu k the tranh khoi,POS,5
chat luong san pham tot dong goi san pham kem thoi gian giao hang cham,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan quan size hoi nho neu rong chut thi tuyet voi,POS,5
hon nua shop rat tinh te trong dong goi sp,POS,5
gia re chat luong kha tot,POS,5
sa shop phuc vu rat tot rat dang tien,POS,5
chat luong san pham tuyet voi gia tien qua re so voii san pham,POS,5
chat luong san pham dep,POS,5
shop rat ok,POS,5
hop gia tien,POS,5
shop ko nhiet tinh,NEG,2
ao bi ban mot chut,NEU,3
ao hoi day,NEU,3
shop giao thieu hang nhung rat co trach nhiem,POS,5
san pham y hinh rat vua y a,POS,5
vai ao hoi mong nha shop,POS,4
k ung y,NEG,2
size nho,NEU,3
toi thay hai long ve san pham,POS,5
ao dep,POS,5
hang nhu hinh,POS,5
dang tien,POS,5
giao hang lau nhung do rat dep ca me va be,POS,5
thoi gian giao hang rat nhanh thoi gian giao hang nhanh,POS,5
chat luong rat tot,POS,5
rat hop y minh,POS,5
san pham qua ok so voi tam gia,POS,5
hang ok co deu hoi rong thoi dep,POS,5
giao hang nhanh gia tien ok,POS,5
chu sh cung kha nhanh nhay va than thien,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot shop phuc vu rat tot shop phuc vu rat tot,POS,5
may kh can than,NEG,1
m rat ung y,POS,5
chat ao mien che mac hok bi dam hay so long minh rat thich,POS,5
sp qua ok so voi gia tien se tiep tuc ung ho shop,POS,5
cam thay vo cung hai long cho 10 sao luon,POS,5
gia tot giay dep,POS,5
rat that vong vi no ko giong hinh chat luong san pham tam duoc,NEG,2
chat luong tot phu hop voi gia ca,POS,5
hang dep,POS,5
san pham ko mem min nhu dau du da mua gan 100 chiec cua shop,NEG,1
qua te,NEG,1
minh nhan dc hang thuc su that vong gia 3 c ca vc la <num> 00 khoan noi ve gia nhung ao gia cong cuc au,NEG,1
minh nghi ao nay danh cho cac ban nguc bu thi co the vi map vi mang bau tang can thi day lung nen dai hon moi mac vua dc,NEU,3
dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh noi chung san pham rat dang tien,POS,5
giao hang rat nhanh,POS,5
giay dep chat luong san pham tuyet voi,POS,5
ko phai cotton 100 nhung vai va duong may van ok,POS,5
tuyet,POS,5
size l vs size m bang nhau,NEG,2
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan ao rat dep vai cung dep se ung ho shop nua,POS,5
quan bi vich ra hai ben mong chu kg dc om mong cho lam,NEU,3
hinh in dep net mau chuan va ro,POS,5
hang dep nhu hinh shop phuc vu tot,POS,5
son len mau dep lam a ko kho moi ma van li,POS,5
giay hoi rong so voi size,POS,4
chat nhu vai man vay bi rach,NEG,1
dat shop mau hong ma shop ship cho mau vang,NEG,1
thoi gian giao hang rat nhanh shop phuc vu rat tot,POS,5
ao dep form mac om dong goi san pham rat dep va chac chan,POS,5
shop giao hang nham mau cho toi toi yeu cau doi hang thi noi ban lai toi noi toi gui buu dien roi gui hang lai cho toi thi chan toi muon shopee bao ve quyen loi cho toi toi dat mau xam ma giao mau the nay ne,NEG,1
thoi gian giao hang rat nhanh ao kha tot chua mac thu nhu tin tuong,POS,5
hang rat ung y dep,POS,5
hang duoc,POS,5
mau sac ko giong hinh bi lem mau vang co lan bui den,NEG,1
moi nguoi yen tam mua nhe,POS,5
chat luong san pham tuyet voi,POS,5
chat lieu day qua hoi cung mac nong gay cam giac ngot ngat,POS,5
qua dep,POS,5
cung binh thuong quan dai rong qua,NEU,3
hang de p nguo i ban ra t nhie t tinh,POS,5
chat lieu vai tot,POS,5
shop rat nhiet tinh a thanks,POS,5
nhung k can doi,POS,4
ao khong nhu mong doi cho lam dong goi san pham tam duoc,NEU,3
vai day dan co dan noi chung vay dep dang tien,POS,5
ao chat luong hop voi gia tien phom rong chut nua thi mac se rat dep,POS,5
ban hang k co trach nhiem dat 1 trang 1 den ma giao cho khach 2 den minh so giao nham da nt rieng r v ma van co tinh giao mau sai da v khi nhan dc hang thi 1 cai bi bay mau hang loi dt khieu nai thi chui khach tham te co dau hieu lua dao nen can than shop phuc vu rat kem,NEG,1
moi toi mot cung 1 set ma cai to cai nho,POS,4
dong goi sp rat te,NEG,1
to lam nhag,NEU,3
shop gui nham mau,NEG,1
vai tot lam,POS,5
ok nhung shop lai dong thieu op lung,POS,5
giao hang rat nhanh,POS,5
chat luong san pham tuyet voi shop vo cung nhiet tinh tiep tuc dat hang ung ho shop,POS,5
rat hai long,POS,5
shop phuc vu thieu chuyen nghiep,NEG,1
duong may k chuan lam tuot het soi cua ao,NEG,1
ao may loi,NEG,1
no ko dang nhung nhieu ng thi rat dang minh lv vs giao hang nhanh,NEG,1
ao dep hon hinh luon ung cuc ky vai day dan mac rat am duong dan cung dep rat dang tien,POS,5
size m minh 48 kg mac rong,NEG,2
size cho nguoi 65 kg nhung tay ngan va nho hop voi cac ban tam 55 kg mac se dep hon,POS,5
ao do ok con ao mau xanh khui ra bi ban du cho k biet giat co ra k nua,NEU,3
chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh rat dang tien,POS,5
giao hang lau,NEU,3
lan dau mua hang oline ung y den vay,POS,5
ao dep,POS,5
chat luong san pham tuyet voi dep chac chan,POS,5
ao yeah ok,POS,5
xai tam,NEU,3
chat vai va duong may dep,POS,5
vai mong k co gian nhieu vay rat dai 1 m50 mac qa goi tam 5 p chat luong phu hop vs gia tien,NEU,3
chi chu rat tot rat co tam minh vua nt noi do bi loi la c keu chup hinh c coi roi c doi cai khac cho cach noi chuyen rat that va lich su e rat cam dong va thich cach buon ban cua c e se ung ho shop chi lau dai luon vay that su rat dep luon e rat thich kieu vay nay rat dang de mua e cam on chi nhieu,POS,5
qua te,NEG,1
vai dep,POS,5
chat luong san pham tot shop phuc vu kha tot,NEG,1
chat vai oki lam nhung gui sai mau ao,NEG,2
vai hoi mong nhung mat giat lan dau thi vay bi co dong goi san pham rat dep va chac chan shop phuc vu rat tot shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
shop khong bat chon mau minh da ib noi ro mau vay ma van ship sai,NEG,1
chat vai dep mat rat hai long ve sp,POS,5
giay ra t la de p thi ch lam luon,POS,5
warning anh em giat rieng 5 lan nuoc voi ao mau neu k muon bi lay mau,POS,5
