text,label,rate
với giá 100 k thì vải và ren cũng tạm ok áo rộng xuông quá phải chỉnh sửa mặc mới đẹp,NEU,3
thất vọng chất lượng sản phẩm rất kém,NEG,1
shop dễ thương giao hàng cũng nhanh nữa đồ thù đẹp khỏi chê chất dày dặn,POS,5
nói chung đều rất hoàn hảo,POS,5
giống hình,POS,5
mà hơi bị ngắn,POS,4
sim đã kích hoạt 20 ngày trước rồi,NEG,1
hộp bị móp và ướt ở góc,NEG,2
hàng đẹp lắm cám ơn shop nha,POS,5
chất lượng sản phẩm tuyệt vời,POS,5
chất đẹp lắm thanks shop,POS,5
trong khi đó cùng 1 đơn đặt combo 75 80 kg,NEG,1
áo may giống ảnh nhưng vải hơi mỏng,NEU,3
tạm được thời gian giao hàng lâu,NEU,3
nan quá,NEG,1
c chủ siêu nhiệt tình,POS,5
áo mềm mặc thoải mái,POS,5
chất lượng sản phẩm tuyệt vời,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,POS,5
chọn theo tư vấn bị chật các bạn chọn áo nên chọn nhảy size,NEU,3
mình đặt xong mới đọc mô tả cứ sợ không vừa phải pass lại,POS,4
chất lượng sản phẩm tuyệt vời,POS,5
đóng gói sản phẩm rất đẹp hóng bộ sản phẩm tương tự chắc chắn hơn,POS,5
gửi ko đúng mẫu áo trắng thì bị bẩn rất nhiều chỗ áo cam thì rách,NEG,1
áo rất đẹp vải đẹp shop nc dễ thương vui vẻ,POS,5
nhất là váy dạ kim tuyến á,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,POS,5
shop phục vụ rất tốt,POS,5
bởi vì giá rẻ nên vải và mút mỏng hơn nhiều so với các loại áo bình thường,NEU,3
shop phục vụ khá tốt shop phục vụ khá tốt đáng đồng tiền,POS,5
giao hàg nhanh giao đúg mẫu mã đã chọn,POS,5
chu shope nhiet tinh goi hang nhanh gon dep tuy nhien vai hoi mong ko co gian nhieu nhu mong doi nhung hai long chu shop vui ve nhiet tinh,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm ok,POS,5
thanks shop,POS,5
may dài 1 tý cho họ dễ mặc chứ may ngắn ntnay bỏ luôn uổng lắm,NEG,2
vải đẹp,POS,5
đáng tiền thời gian giao hàng rất nhanh đi khá ôm chân phần thân giày vài hơi mỏng,POS,5
chưa dùng nên ko biết chất lượng thế nào,NEU,3
bảo shop check áo kỹ rồi mà lúc nhận vẫn rách một chút nhưng ko sao khâu lại là ok,NEU,3
tạm được phù hợp với giá rẻ,POS,4
chất liệu vải khá ok,POS,5
áo bị lỗi 1 bên tay mình tay nhỏ mà còn chật vật để chui vào shop nhớ kiểm tra trc khi gửi hành nhé,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
dạ e đặt size s mà giao size m,NEG,2
áo đẹp rất đáng tiền,POS,5
mua 3 chiếc thì 2 chiếc không hề có nhãn mác cả trên bao bì lẫn mác trên khăn nhắn tin thì shop bảo gửi hàng hoàn tiền nhưng mình muốn là shop đổi hàng thì không rep luôn,NEG,1
tgian giao hàng max nhanh luôn chỉ hơn 1 ngày đã nhận đc hàng rồi,POS,5
lần sau cạch shop này,NEG,1
phục vụ của shop quá tồi,NEG,1
chất khác ảnh nhưng khá ổn,POS,4
áo khác màu chất vải ko giống nhau cái rêu vải mềm mà cái đen vải cứng mặc vào ngứa quá,NEG,1
form quần và áo rất đẹp vải cũng tốt trong tầm giá tuy nhiên có nhiều chỉ thừa và ở quần có một đường chỉ may bị lệch nhưng vẫn cho shop 5 vì tư vấn rất nhiệt tình,POS,5
cộng thêm shop đóng gói sản phẩm cẩn thận kĩ lưỡng,POS,5
giặt xong nó bị nhăn và bị rách chỗ chữ bên tay áo,NEG,1
do có cái hình cũng màu đỏ trùng nền ko nổi,POS,5
vải xấu quắc,NEG,1
vải đẹp mềm,POS,5
giao hàng cũng nhanh,POS,5
đáng giá <num> k,POS,5
hàng đẹp giống hình,POS,5
đẹp lắm nha,POS,5
áo dày đẹp,POS,5
sài đã rất tiết kiệm thời gian so với nhổ lông bằng nhíp,POS,5
ngo c loa i 1 7 cm loa i 1 cm loa i 0 7 cm sai sô ti xi u,NEU,3
nếu không thì vứt hết,NEG,1
quần áo đẹp lắm shop ơi,POS,5
dày dặn ôm body tốt dùng cho mấy mẹ sinh xong or người lớn có bụng nhoa,POS,5
vải nỉ nhưng ko mịn hơi thất vọng,NEG,1
mình thich áo này,POS,5
đầm lên form đẹp chủ shop tư vấn dễ thương xỉu,POS,5
hang giog hinh đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
mình đặt quần xám mà shop giao quần đen,NEG,1
vải mềm mịn thích lắm,POS,5
gọn nhẹ đẹp có điều em góp ý tý cái pat để lắp vào ghidong anh nên làm dài ra 1 tí nó hơi ngắn để lắp,POS,5
mình thích lắm,POS,5
không giống hình đăng,NEG,1
shop phục vụ rất tệ giao hàng thiếu nhắn tin thì không trả lời hộp thun 23 k không đáng bao nhiêu nhưng cũng là tiền ít ra cũng phải trả lời để cho ngta biết như thế nào đằng này thì im re còn muỗng thì bị bể 1 mảng làm sao e bé ăn dc đây trời,NEG,1
giao hàng nhanh,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
shop có đổi cho cái khác đc ko,NEG,1
đẹp nhưg hơi rộg,NEU,3
pizama đẹp nên mua,POS,5
váy quá rộng cúc bị rời hết ra,NEU,3
rất đáng tiền đóng gói sản phẩm rất đẹp và chắc chắn,NEG,1
rất đáng tiền thời gian giao hàng rất nhanh shop phục vụ rất tốt chất lượng sản phẩm tuyệt vời sẽ vẫn ủng hộ shop,POS,5
hàng gì mà 1 trời 1 nẻo,NEG,1
cám ơn nhiều nhé,POS,5
mình đặt màu cam champagne nhưng giao màu vàng,NEG,1
rat tuyet voi,POS,5
lên màu đẹp,POS,5
cái đen lại cho chun màu trắng,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
chất lượng sản phẩm tuyệt vờ nha mặc lên người chất thích dã man chị chủ còn tư vấn nhiệt tình nữa chứ hihi,POS,5
chất vải còn khô cứng mặc vào còn xước người nói chung tạm ổn,NEU,3
tạm đc thân áo hơi nhỏ,NEU,3
gấu bông siêu đẹp mịn hơn trong hình giao hàng nhanh trong vòng 1 ngày cảm ơn shop nhiều,POS,5
áo chưa xài nhưng thấy k ưng ý,NEG,1
gói hàng rất cẩn thận,POS,5
hàng gói rất đẹp cẩn thận,POS,5
chất lượng sản phẩm tuyệt vời tay áo nó bị lem màu hồng,POS,4
thích hợp mặc trong đkiện nắng mưa thất thường như mùa này,POS,5
để lại lưu ý màu xanh và đen thì lại gửi màu đỏ và ghi,NEG,1
lần thứ 2 mua giày ở shop lần nào cũng rất rất hài lòng,POS,5
hỏng khóa,NEG,1
tiện dụng,POS,5
áo vải rất thích giao hàng cx rất nhanh nữa,POS,5
áo hơi khác so với hình ngắn và nhỏ hơn không giống hình,NEG,1
chân váy tạm chấp nhận nhưng fom dáng k đẹp k đủ dài như hình nên chỉ đạt 3 sao,NEU,3
nên mặc chỉ đc 1 time chứ dài lâu hơi khó,NEU,3
nhận hàng rất ưng,POS,5
đầm bầu mà ôm quá,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất vải rất tốt mình rất thích,POS,5
giao hàng nhanh hàng đẹp chất lượng vải tốt,POS,5
đã nhận hàng không giồng hình lắm nhưng nói chung là được so với giá cả,NEU,3
còn 2 áo croptop và polo thì giống hình ok,NEG,1
thua luôn,NEG,1
hàng đúng giá chứ ko phải hàng sale,NEG,1
tam on sai m to qua,NEU,3
như hình đăng,NEU,3
giống hình mà vải hơi mỏng shop giao hàng nhanh,POS,4
có hộp to bán k ấy shop nhỉ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh có điều vải hơi nóng thì phải còn lại vẫm tuyệt vời,POS,5
tuy mình chọn sz rộng nhưng rất cute nha,POS,5
thời gian giao hàng nhanh,POS,5
mịn,POS,5
hàng tốt,POS,5
shop phục vụ rất tốt tuy nhiên vận chuyển có bị sứt vỡ 1 góc vỏ máy bên trong case có vẻ lắp ko đc chắc chắn có một số thiết bị ko đc cố định lên khi di chuyển kêu lẻng xẻng trong vỏ case,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh còn được tặng mask,POS,5
áo thì đẹp nhưng cái áo lưới hơi nhỏ dù đã đặt size l,POS,4
mặc lên quá ưng luôn ạ,POS,5
lúc đầu định cho shop 4 sao vì giao sai màu nhưng sau đó có liên hệ và nói với shop thì giải quyết rất nhanh chóng,POS,5
tuy nhiên size ko giống mô tả,NEU,3
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền áo đẹp lắm shop,POS,5
túi áo hơi lông áo thừa chỉ nhiều,NEG,1
áo có vết bẩn,NEG,1
mình rất thích cái bọc đựng giày thay vì lóp lót như nhiều shop khác,POS,5
rất đáng tiền,POS,5
mặc lên người xinh,POS,4
chất vải ko giông nhau màu sắc ko đồng nhất,NEG,1
ngàn sao cho shop,POS,5
k hài lòng lắm bột k dc thơm,NEG,2
chất lượng sản phẩm tệt vời,POS,5
cổ áo bị tuột chỉ,NEU,3
thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt,POS,5
sản phẩm k bị ảnh hưởng,POS,5
mình 52 kg lấy sz l hơi rộng,NEU,3
cho 6 sao nha son ok lam,POS,5
giao hang rất chậm,NEG,1
âm bass và âm kick nghe phê vl,POS,5
vote shop 5 vì dễ thương,POS,5
chất lượng sản phẩm tuyệt vời nhưng size hơi nhỏ so với bình thường,POS,4
shop phục vụ rất kém chất lượng sản phẩm rất kém,NEG,1
thank shop,POS,5
săn đc deal xong nhập mã còn có 85 k,POS,5
va i hơi mo ng nhưng from đe p giô ng hi nh,POS,4
cảm ơn shop,POS,5
cho 5,POS,5
dong gói chắc chắn,POS,5
áo form khá đẹp mỗi tội vải hơi mỏng nhưg dù sao cũng mát ncl khá ok,POS,5
mình mới sinh xong mặc lên che hết cả bụng,POS,5
ai đã sử dụng hàng mỹ rồi thì chỉ cần ngửi mùi đã biết hàng chuẩn hay ko,NEU,3
đẹp mê li,POS,5
chất lương tương đương giá thành,NEU,3
sp đep rất đáng tiền thời gian giao hàng rất nhanh,POS,5
áo phom nhỏ 40 ký mặc vẫn chật,NEG,1
váy hơi rộng quá ko thich lắm,NEG,2
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
mình có 1 m55 mà mặc đến có nửa bắp chân,NEG,1
mới lắp vào chạy tốt còn chất lượng phải có thời gian mới biết được đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
quá tồi tệ ko như quảng bá đúng là lừa đảo nguoi mua hàng nếu ai chưa mua đừng mua tôi mua 3 bộ mà chỉ có 1 bộ tạm đc còn 2 bộ còn lại thì quá tệ ko thể mặc đc,NEG,1
cơ mà vẫn ok lắm ạ,POS,4
quần hơi thô,NEU,3
hàng giống như hình tuy nhiên vải mỏng mình không hài lòng chất liệu vải lắm,NEG,2
good,POS,5
thời gian giao hàng rất nhanh,POS,5
chất oke ưng lắm ạ,POS,5
thanks shop nhiều,POS,5
sản phẩm tạm được,NEU,3
y chang hình,POS,5
ao đe p,POS,5
túi dày hơn thì ổn,NEU,3
châ t lươ ng tô t chu shop nhiê t ti nh nư a,POS,5
say muối ớt bị sâu hư hết,NEG,1
rất thích sản phẩm,POS,5
đa nhâ n đc ha ng va kha ưng vs sp,POS,4
hàng y hình,POS,5
chất lượng sản phẩm tuyệt vời shop phục vụ tốt lần sau sẽ tiếp tục ủng hộ shop,POS,5
không giống hình cho lắm,NEU,3
mua 3 c màu đen vàng nâu đất thì giao nhầm 1 màu đen thành đỏ,NEG,1
bao đẹp chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,POS,5
áo giống trong hình thật shop đăng,POS,5
chất lượng quá yếu kém,NEG,1
sản phẩm rất tốt và mới,POS,5
áo đẹp như hình mình rất ưng,POS,5
chất lượng sản phẩm tuyệt vời,POS,5
áo siêu đẹp siêu chất,POS,5
dùng 1 lần đã thấy bật tông nhẹ k ê buốt nhức răng chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền rất đáng tiền,POS,5
sạc dự phòng k dùng được,NEG,1
shop ẩu quá,NEG,1
váy babydoll hơi mỏng nhưng lên form rất đẹp,POS,4
thích chất vải đẹp mang êm và chuẩn form đầm nữ trễ vai chụp cưới siêu xinh,POS,5
đầm nhỏ không rộng như tên gọi tôi không thích lắm,NEG,1
có cái cùng 1 size mà có cái lớn hơn 1 chút,POS,4
đáng đồng tiền,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
chất lượng sản phẩm tuyệt vời chất liệu đẹp,POS,5
sp tot trong tam gia,POS,5
áo mặc đúng size nhìn tưởng k form nhưng form nâng ngực tốt,POS,5
thật sự rất hài lòng về thái độ phụ vụ chất lượng sp của shop,POS,5
hơi rộng nhưng chất vải rất ok,POS,5
tay áo dài thân áo ngắn,NEG,2
lần sau nên cẩn thận hơn,NEU,3
quá rộng quá to k mặt nỗi giục luôn rồi,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn sẽ ủng hộ shop tiếp,POS,5
rất thích ạ,POS,5
áo rất đẹp,POS,5
len hơi dày dặn,POS,5
ngũ cốc giòn ngon k bị vỡ,POS,5
quai dép hơi thô,NEU,3
còn chiếc màu đỏ với màu ghi xác định k mặc được vì chất quá xấu với nóng,NEU,3
còn đc tặng kèm mask,POS,5
shop phục vụ rất tốt rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,POS,5
bàn mới mua mà nhận được như này cố tình giao cho khách hàng kém chất lượng,NEG,1
chất lượng sản phẩm tuyệt vời,POS,5
chất lượng sản phẩm tuyệt vời váy rất đẹp,POS,5
màu sắc chất vải giống hình ảnh và mô tả,NEU,3
n chưa thử nên kb lên ng đẹp ko nữa,POS,5
chị chủ cực dễ thương áo cũng chất lượng,POS,5
vải được nhưng nhầm size đặt s mà giao l làm phải tốn tiền đi sửa lại nữa,NEG,2
đường chỉ ko đc đều áo hơi chật thời gian giao hàng rất nhanh,NEG,2
shop phục vụ rất kém đã giao hàng sai cho khách hứa giao lại ko thấy giao lại đành phải hoàn hàng trên shopee shop ko có thiện chí hợp tác để bên mình sớm nhận đk tiền nếu ko kiên trì gọi lên shopee và ko biết quy định của shopee thì chắc đành nhận số hàng giao sai rồi,NEG,1
giao hàng nhanh nhưng hình k giống mẫu hoàn toàn cho shop 3 sao,NEU,3
giao đúng side đúng mẫu,POS,5
áo đẹp nha đường may chắc chắn có điều lót vải trắng bên trong nên mình k thích lắm,POS,4
quần đẹp vải ok,POS,5
ít nhất cx phải có 2 3 mẫu chứ rất muốn trả lại hàng,NEG,1
giày đẹp,POS,5
vải dày dặn y hình chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh rất đáng tiền,POS,5
chất lượng sản phẩm tuyệt vời,POS,5
form áo rộng rất đẹp vải đẹp ạ,POS,5
vô trách nhiệm rất vô trách nhiệm,NEG,1
áo quá rộng rộng hơn áo đen cùng mua chất cũng mỏng không đẹp bằng áo đen,POS,5
mong shop lần sau gói hàng kiểm tra kỹ trước khi gói,NEG,2
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền rất đáng tiền rất đáng tiền,POS,5
đặt 36 nhưng shop giao 34,NEG,2
đẹp vừa ý,POS,5
áo bị phai màu,NEG,1
hàng chính hãng dgw shop phuc vu ok,POS,5
sản phẩm chấp nhận được thời gian giao hàng quá lâu,NEU,3
